,assists_round,deaths_round,dmg_round,gnd_dmg_round,hs_percentage,impact,kast,kd_ratio,kills_round,maps_played,player_age,player_country,player_id,player_link,player_nick,rating_1,rounds_played,save_team_round,saved_by_round,total_deaths,total_kills
7807,0.15,0.81,69.6,6.2,43.0%,0.92,64.8%,0.70,0.57,13,19,Belgium,20429,https://www.hltv.org/stats/players/20429/crepow,CrePoW,0.86,341,0.10,0.11,275,193
7808,0.12,0.69,-,-,45.3%,-,-,0.71,0.49,6,-,Jordan,10496,https://www.hltv.org/stats/players/10496/saint-iker,Saint Iker,0.75,152,-,-,105,75
7809,0.15,0.69,82.6,4.4,46.9%,1.15,70.2%,1.09,0.75,372,26,Australia,9676,https://www.hltv.org/stats/players/9676/nikkez,NikkeZ,1.07,9594,0.10,0.09,6607,7171
7810,0.14,0.69,68.5,5.3,47.8%,0.85,70.7%,0.86,0.59,21,-,Australia,8796,https://www.hltv.org/stats/players/8796/chus,cHus,0.87,583,0.12,0.12,400,343
7811,0.13,0.68,73.3,3.7,48.2%,0.99,69.2%,0.97,0.66,631,26,France,8569,https://www.hltv.org/stats/players/8569/devil,DEVIL,0.97,16454,0.09,0.10,11200,10905
7812,0.08,0.85,49.1,2.6,45.8%,0.45,55.9%,0.45,0.38,15,19,Australia,19995,https://www.hltv.org/stats/players/19995/stvn,stvn,0.55,345,0.09,0.12,292,131
7813,0.19,0.72,82.1,0.3,51.7%,1.29,74.7%,1.07,0.77,3,20,Hungary,20869,https://www.hltv.org/stats/players/20869/ibally,iBALLY,1.15,75,0.15,0.12,54,58
7814,0.09,0.73,-,-,33.3%,-,-,0.73,0.53,2,26,South Africa,10548,https://www.hltv.org/stats/players/10548/witcher,Witcher,0.79,45,-,-,33,24
7815,0.13,0.74,74.7,4.1,56.7%,1.08,66.2%,0.90,0.66,171,22,Brazil,15691,https://www.hltv.org/stats/players/15691/netim,netim,0.99,4552,0.09,0.09,3357,3018
7816,0.05,0.46,9.2,1.0,0.0%,0.30,65.9%,0.11,0.05,1,28,Australia,19659,https://www.hltv.org/stats/players/19659/joshaaye,Joshaaye,0.63,41,0.02,0.10,19,2
7817,0.13,0.68,79.8,2.8,53.6%,1.08,69.5%,1.05,0.72,32,18,Taiwan,18880,https://www.hltv.org/stats/players/18880/flykingjve,FlykingJVE,1.08,832,0.10,0.08,568,595
7818,0.11,0.75,-,-,24.2%,-,-,0.73,0.55,5,28,Lithuania,7959,https://www.hltv.org/stats/players/7959/drg,drG,0.81,120,-,-,90,66
7819,0.10,0.72,87.9,1.2,35.3%,1.36,69.1%,1.17,0.85,20,23,Laos,18365,https://www.hltv.org/stats/players/18365/deathless,DEATHLESS,1.20,408,0.12,0.06,295,346
7820,0.13,0.71,75.0,2.8,36.8%,1.09,68.9%,1.04,0.73,52,24,Russia,8638,https://www.hltv.org/stats/players/8638/sindi,Sindi,1.04,1397,0.10,0.09,986,1026
7821,0.13,0.65,74.8,5.2,47.6%,0.98,71.4%,1.06,0.69,1384,27,Ukraine,2131,https://www.hltv.org/stats/players/2131/bondik,bondik,1.02,36335,0.10,0.09,23679,25146
7822,0.15,0.77,73.3,5.0,34.5%,0.83,58.5%,0.71,0.55,2,23,Chile,16193,https://www.hltv.org/stats/players/16193/zeithh,zeithh,0.83,53,0.13,0.06,41,29
7823,0.16,0.78,53.8,1.4,39.7%,0.64,60.0%,0.74,0.58,61,-,Denmark,2155,https://www.hltv.org/stats/players/2155/crzy,crZy,0.78,1499,0.20,0.06,1169,862
7824,0.10,0.81,68.0,2.2,46.4%,0.64,52.1%,0.72,0.58,2,31,Belgium,12207,https://www.hltv.org/stats/players/12207/wally,waLLy,0.76,48,0.08,0.08,39,28
7825,0.13,0.83,58.9,5.9,47.6%,0.72,50.9%,0.48,0.40,2,25,Finland,13401,https://www.hltv.org/stats/players/13401/fegu,fegu,0.64,53,0.04,0.06,44,21
7826,0.14,0.88,62.9,3.7,48.1%,0.91,63.3%,0.63,0.55,2,-,Netherlands,20321,https://www.hltv.org/stats/players/20321/optimistic,Optimistic,0.77,49,0.08,0.08,43,27
7827,0.16,0.74,70.1,4.9,28.8%,0.92,62.4%,0.79,0.58,4,20,Russia,14838,https://www.hltv.org/stats/players/14838/socloze,socloze,0.89,101,0.03,0.07,75,59
7828,0.18,0.86,52.0,0.0,33.3%,0.45,68.2%,0.47,0.41,1,30,Brazil,14397,https://www.hltv.org/stats/players/14397/cover6,cover6,0.66,22,0.05,0.09,19,9
7829,0.14,0.80,60.9,1.7,40.5%,0.62,66.4%,0.66,0.53,6,-,Singapore,16547,https://www.hltv.org/stats/players/16547/dmk,Dmk,0.76,140,0.07,0.11,112,74
7830,0.08,0.81,71.5,3.7,51.9%,0.79,54.2%,0.69,0.56,2,28,Belarus,15477,https://www.hltv.org/stats/players/15477/snap,snAp,0.75,48,0.08,0.12,39,27
7831,0.15,0.73,82.5,3.9,47.6%,1.16,70.3%,1.01,0.73,65,21,Hong Kong,14993,https://www.hltv.org/stats/players/14993/aj,AJ,1.10,1581,0.11,0.11,1148,1162
7832,0.05,0.79,81.9,4.6,56.2%,1.31,57.9%,1.07,0.84,1,22,Norway,16124,https://www.hltv.org/stats/players/16124/beno,Beno,1.08,19,0.00,0.05,15,16
7833,0.09,0.71,63.3,5.4,27.6%,1.02,65.0%,0.94,0.67,8,33,United States,17204,https://www.hltv.org/stats/players/17204/pstud,PSTUD,0.94,234,0.08,0.08,166,156
7834,0.14,0.78,-,-,58.5%,-,-,1.05,0.82,2,-,Germany,8198,https://www.hltv.org/stats/players/8198/recon,Recon,1.06,50,-,-,39,41
7835,0.13,0.64,76.5,3.8,53.1%,1.06,72.4%,1.08,0.69,662,22,Denmark,14148,https://www.hltv.org/stats/players/14148/sjuush,sjuush,1.10,17432,0.11,0.10,11201,12088
7836,0.16,0.79,85.1,1.9,59.6%,1.34,70.7%,0.97,0.76,3,25,Sri Lanka,15100,https://www.hltv.org/stats/players/15100/saint,SAINT,1.13,75,0.07,0.09,59,57
7837,0.08,0.67,59.0,5.1,44.9%,0.63,68.0%,0.77,0.52,7,-,Peru,13905,https://www.hltv.org/stats/players/13905/tribal,-tribal,0.86,172,0.13,0.19,115,89
7838,0.16,0.67,74.7,4.5,53.1%,1.01,70.6%,1.01,0.68,144,28,Sweden,2858,https://www.hltv.org/stats/players/2858/maektig,maektig,1.00,3787,0.10,0.11,2548,2576
7839,0.13,0.74,80.3,2.6,41.2%,1.18,72.4%,1.03,0.76,10,26,Sweden,8342,https://www.hltv.org/stats/players/8342/xado,xado,1.02,268,0.12,0.07,198,204
7840,0.11,0.96,46.1,0.1,54.5%,0.38,40.4%,0.24,0.23,2,22,Lebanon,17679,https://www.hltv.org/stats/players/17679/mini-dead,Mini Dead,0.36,47,0.06,0.09,45,11
7841,0.14,0.72,76.6,3.3,52.5%,1.12,65.9%,0.95,0.69,20,22,United States,16877,https://www.hltv.org/stats/players/16877/duck,Duck,1.02,493,0.13,0.10,356,339
7842,0.12,0.74,72.3,2.7,56.3%,1.04,67.8%,0.86,0.64,42,24,Norway,18685,https://www.hltv.org/stats/players/18685/ruyter,Ruyter,0.98,1160,0.12,0.13,861,737
7843,0.14,0.69,68.5,5.0,51.2%,0.85,67.4%,0.83,0.58,96,25,Russia,12241,https://www.hltv.org/stats/players/12241/flash-1,Flash_1,0.92,2500,0.08,0.10,1735,1438
7844,0.17,0.88,84.2,8.3,51.9%,1.17,65.2%,0.85,0.75,3,-,South Africa,14079,https://www.hltv.org/stats/players/14079/schizzy,SchizzY,0.96,69,0.09,0.12,61,52
7845,0.07,0.68,64.3,5.4,32.5%,0.96,65.7%,0.91,0.62,5,-,United States,18829,https://www.hltv.org/stats/players/18829/wolfeye,Wolfeye,0.93,134,0.04,0.09,91,83
7846,0.20,0.67,81.5,3.3,61.9%,0.80,80.0%,1.05,0.70,1,-,Pakistan,14352,https://www.hltv.org/stats/players/14352/zahir,zahiR,1.09,30,0.17,0.10,20,21
7847,0.07,0.70,-,-,47.1%,-,-,0.81,0.57,1,-,Czech Republic,8030,https://www.hltv.org/stats/players/8030/nub1um,nub1um,0.83,30,-,-,21,17
7848,0.14,0.70,74.6,3.9,43.4%,0.99,68.0%,0.99,0.69,315,29,United States,8911,https://www.hltv.org/stats/players/8911/sancz,sancz,0.98,8346,0.11,0.09,5821,5746
7849,0.14,0.67,74.3,3.7,44.2%,0.92,69.5%,0.99,0.66,59,29,Hong Kong,2775,https://www.hltv.org/stats/players/2775/darkkis,Darkkis,1.02,1448,0.12,0.09,968,959
7850,0.10,0.81,-,-,44.8%,-,-,0.62,0.50,2,-,Netherlands,815,https://www.hltv.org/stats/players/815/seezung,seezung,0.67,58,-,-,47,29
7851,0.12,0.67,77.8,3.9,54.2%,1.15,73.5%,1.08,0.72,88,21,Japan,13947,https://www.hltv.org/stats/players/13947/ripablo-escobar,RIPablo Escobar,1.13,2257,0.10,0.09,1508,1625
7852,0.13,0.70,68.2,2.1,42.3%,0.96,67.2%,0.88,0.62,58,28,Korea,11372,https://www.hltv.org/stats/players/11372/kyj,kyj,0.95,1475,0.08,0.10,1039,913
7853,0.06,0.89,53.3,0.0,50.0%,0.76,44.4%,0.50,0.44,1,22,Mongolia,12532,https://www.hltv.org/stats/players/12532/blake,blake,0.64,18,0.00,0.06,16,8
7854,0.13,0.69,74.3,4.6,54.4%,1.04,67.9%,0.97,0.68,616,20,Belgium,15117,https://www.hltv.org/stats/players/15117/keoz,Keoz,1.02,16393,0.09,0.10,11388,11093
7855,0.09,0.89,65.7,0.7,48.1%,0.88,52.3%,0.69,0.61,2,29,Tunisia,11990,https://www.hltv.org/stats/players/11990/monster,moNster,0.69,44,0.16,0.05,39,27
7856,0.13,0.87,53.0,2.4,52.9%,0.76,52.6%,0.52,0.45,2,-,United States,15012,https://www.hltv.org/stats/players/15012/kps,KPS_,0.64,38,0.11,0.11,33,17
7857,0.00,0.89,-,-,47.4%,-,-,0.35,0.31,3,-,Spain,7189,https://www.hltv.org/stats/players/7189/gandalf,Gandalf,0.39,62,-,-,55,19
7858,0.14,0.71,-,-,57.1%,-,-,0.75,0.54,3,-,Sweden,7814,https://www.hltv.org/stats/players/7814/armino,armino,0.81,91,-,-,65,49
7859,0.11,0.73,69.7,4.7,51.0%,0.90,64.4%,0.86,0.63,17,23,Argentina,11249,https://www.hltv.org/stats/players/11249/nash,nash,0.92,385,0.09,0.07,281,241
7860,0.17,0.76,69.8,1.7,41.8%,0.88,71.4%,0.81,0.61,12,23,New Zealand,13447,https://www.hltv.org/stats/players/13447/peachy,Peachy,0.92,301,0.08,0.11,228,184
7861,0.14,0.66,79.8,1.9,39.7%,1.01,77.7%,1.10,0.72,4,-,United Arab Emirates,11424,https://www.hltv.org/stats/players/11424/zbz,Zbz,1.14,94,0.06,0.14,62,68
7862,0.15,0.67,72.5,3.8,47.4%,0.99,71.8%,0.99,0.67,1327,27,United States,7805,https://www.hltv.org/stats/players/7805/rush,RUSH,0.98,34719,0.10,0.11,23280,23143
7863,0.13,0.77,-,-,52.1%,-,-,0.55,0.43,10,-,Austria,7547,https://www.hltv.org/stats/players/7547/n1o,n1o,0.62,225,-,-,173,96
7864,0.14,0.69,58.6,3.4,42.6%,0.73,67.4%,0.82,0.57,173,31,Germany,7264,https://www.hltv.org/stats/players/7264/enkay-j,enkay J,0.84,4566,0.06,0.10,3173,2615
7865,0.06,0.79,65.6,5.8,51.5%,0.71,62.7%,0.69,0.54,5,-,Denmark,13849,https://www.hltv.org/stats/players/13849/zebbe,Zebbe,0.80,126,0.12,0.07,99,68
7866,0.14,0.72,69.9,2.5,41.3%,0.90,68.1%,0.87,0.63,168,31,Hungary,547,https://www.hltv.org/stats/players/547/t3h-f4rm3r,t3h f4rm3r,0.89,4243,0.08,0.08,3072,2665
7867,0.13,0.66,74.0,4.9,50.6%,1.02,70.4%,1.03,0.68,688,21,Australia,12086,https://www.hltv.org/stats/players/12086/hughmungus,HUGHMUNGUS,1.05,17763,0.11,0.10,11720,12029
7868,0.12,0.74,67.0,4.5,44.0%,0.83,64.1%,0.79,0.58,56,27,Russia,12943,https://www.hltv.org/stats/players/12943/qrush,QRUSH,0.86,1455,0.08,0.08,1070,844
7869,0.17,0.73,65.7,1.7,48.0%,0.83,66.1%,0.77,0.57,22,20,Czech Republic,14509,https://www.hltv.org/stats/players/14509/dkn,DKN,0.88,576,0.09,0.13,422,327
7870,0.17,0.83,67.0,0.0,36.4%,0.67,60.9%,0.58,0.48,1,-,Portugal,15834,https://www.hltv.org/stats/players/15834/suicide,suicide,0.75,23,0.13,0.17,19,11
7871,0.13,0.71,84.1,3.3,41.4%,1.33,64.7%,1.10,0.78,8,25,Mexico,16112,https://www.hltv.org/stats/players/16112/jr,JR,1.12,218,0.04,0.09,154,169
7872,0.14,0.72,47.1,2.0,38.6%,0.44,65.8%,0.54,0.39,5,26,Malaysia,19100,https://www.hltv.org/stats/players/19100/jazminism,Jazminism,0.67,114,0.11,0.11,82,44
7873,0.12,0.68,78.3,2.2,37.4%,1.23,69.6%,1.10,0.74,104,23,Brazil,12554,https://www.hltv.org/stats/players/12554/cqntrl,cqntrl,1.13,2800,0.10,0.10,1891,2073
7874,0.10,0.88,59.1,2.4,55.1%,0.71,59.6%,0.59,0.52,4,20,Singapore,19603,https://www.hltv.org/stats/players/19603/jovan,jovaN,0.70,94,0.14,0.06,83,49
7875,0.09,0.72,61.0,3.7,57.9%,0.73,65.3%,0.79,0.57,8,22,Ireland,18720,https://www.hltv.org/stats/players/18720/crazd,crazD,0.84,222,0.12,0.14,159,126
7876,0.04,0.70,69.1,1.6,52.6%,0.92,63.1%,0.97,0.68,4,23,Finland,13403,https://www.hltv.org/stats/players/13403/crocka,crocka,0.95,111,0.11,0.08,78,76
7877,0.15,0.79,61.5,0.3,40.0%,0.79,66.2%,0.74,0.59,3,19,United States,17477,https://www.hltv.org/stats/players/17477/jayssson,JAYSSSON,0.82,68,0.24,0.16,54,40
7878,0.14,0.72,69.1,2.4,51.7%,1.00,67.0%,0.87,0.62,437,26,United States,9017,https://www.hltv.org/stats/players/9017/mainline,MAiNLiNE,0.89,11092,0.09,0.11,7968,6904
7879,0.13,0.60,73.2,4.9,70.6%,0.97,70.0%,0.94,0.57,1,-,United States,18286,https://www.hltv.org/stats/players/18286/meracle,Meracle,1.04,30,0.10,0.10,18,17
7880,0.10,0.63,74.6,2.1,31.0%,1.17,70.1%,1.14,0.72,1028,25,Sweden,9255,https://www.hltv.org/stats/players/9255/draken,draken,1.08,27086,0.08,0.08,17098,19552
7881,0.16,0.66,83.6,4.1,47.4%,1.33,72.8%,1.18,0.79,12,28,Iran,16180,https://www.hltv.org/stats/players/16180/dant1k,Dant1k,1.22,298,0.13,0.08,198,234
7882,0.20,0.74,78.9,4.5,29.0%,1.29,65.7%,0.92,0.68,5,29,India,15288,https://www.hltv.org/stats/players/15288/skadoosh,Skadoosh,1.05,137,0.06,0.08,101,93
7883,0.14,0.77,-,-,37.2%,-,-,1.00,0.77,2,-,China,9673,https://www.hltv.org/stats/players/9673/xsheng,XShENG,0.98,56,-,-,43,43
7884,0.13,0.66,-,-,41.1%,-,-,0.75,0.49,16,-,Denmark,7583,https://www.hltv.org/stats/players/7583/3k2,3k2,0.78,411,-,-,271,202
7885,0.12,0.70,71.7,3.4,50.9%,0.99,67.7%,0.95,0.66,132,23,Malaysia,15269,https://www.hltv.org/stats/players/15269/subbey,Subbey,0.99,3479,0.10,0.10,2430,2299
7886,0.12,0.66,77.2,3.5,54.4%,1.12,71.8%,1.11,0.73,363,18,Argentina,14737,https://www.hltv.org/stats/players/14737/meyern,meyern,1.12,9416,0.13,0.10,6211,6878
7887,0.15,0.73,78.5,4.7,47.1%,1.04,65.6%,0.90,0.66,5,22,India,19561,https://www.hltv.org/stats/players/19561/whimp,Whimp,1.01,128,0.10,0.11,94,85
7888,0.13,0.79,74.0,1.4,52.3%,1.02,71.8%,0.79,0.62,3,20,United States,19475,https://www.hltv.org/stats/players/19475/cup,cup,0.97,71,0.08,0.13,56,44
7889,0.13,0.63,-,-,48.6%,-,-,1.05,0.67,11,-,United States,9497,https://www.hltv.org/stats/players/9497/x1,x1,0.99,260,-,-,165,173
7890,0.00,0.69,35.1,0.6,25.0%,0.28,51.7%,0.60,0.41,1,19,Russia,20621,https://www.hltv.org/stats/players/20621/nitzie,nitzie,0.52,29,0.03,0.10,20,12
7891,0.13,0.71,75.9,4.5,56.0%,1.06,68.7%,0.96,0.68,226,27,Russia,17508,https://www.hltv.org/stats/players/17508/glowiing,glowiing,1.03,5915,0.10,0.10,4202,4023
7892,0.15,0.84,-,-,28.2%,-,-,0.76,0.64,3,-,Portugal,10107,https://www.hltv.org/stats/players/10107/yankz,yankz,0.82,61,-,-,51,39
7893,0.18,0.77,-,-,50.0%,-,-,0.82,0.64,1,-,China,8074,https://www.hltv.org/stats/players/8074/kstanlenss,kSTANLENSs,0.85,22,-,-,17,14
7894,0.07,0.67,29.8,2.3,50.0%,0.18,56.4%,0.27,0.18,2,-,Denmark,8176,https://www.hltv.org/stats/players/8176/calc,calc,0.49,55,0.07,0.07,37,10
7895,0.16,0.71,72.6,4.8,45.7%,0.96,67.8%,0.95,0.67,24,28,Austria,9389,https://www.hltv.org/stats/players/9389/mitsaras,MITSARAS,0.97,584,0.07,0.12,413,394
7896,0.09,0.63,74.4,2.9,39.6%,1.12,70.5%,1.15,0.72,308,18,Denmark,13843,https://www.hltv.org/stats/players/13843/lucky,Lucky,1.11,8422,0.10,0.09,5306,6088
7897,0.10,0.85,41.5,0.8,83.3%,0.13,40.0%,0.35,0.30,1,20,Finland,13451,https://www.hltv.org/stats/players/13451/ryyd,ryyd,0.36,20,0.10,0.15,17,6
7898,0.05,0.85,36.1,2.9,44.4%,0.26,38.5%,0.27,0.23,2,-,Denmark,13815,https://www.hltv.org/stats/players/13815/pwn,pwn,0.35,39,0.03,0.08,33,9
7899,0.08,0.76,59.6,0.7,22.2%,0.64,52.0%,0.71,0.54,2,18,United States,20935,https://www.hltv.org/stats/players/20935/wry,wry,0.72,50,0.06,0.10,38,27
7900,0.13,0.71,67.5,2.9,52.6%,0.88,67.9%,0.85,0.60,100,22,United States,17044,https://www.hltv.org/stats/players/17044/noxio,Noxio,0.93,2628,0.10,0.11,1860,1585
7901,0.18,0.75,79.2,1.8,36.0%,0.93,60.4%,0.93,0.70,7,27,Finland,9815,https://www.hltv.org/stats/players/9815/sku,SKU,0.99,179,0.09,0.09,135,125
7902,0.12,0.71,60.5,5.7,47.6%,0.82,68.9%,0.88,0.63,11,-,Denmark,8868,https://www.hltv.org/stats/players/8868/skytte,Skytte,0.89,297,0.08,0.14,212,187
7903,0.16,0.68,71.4,5.2,44.0%,1.01,69.3%,0.92,0.63,88,-,Brazil,19275,https://www.hltv.org/stats/players/19275/lealzinho,lealziNho,1.00,2361,0.08,0.12,1609,1481
7904,0.10,0.69,56.7,1.9,54.4%,0.62,64.8%,0.69,0.48,21,-,Denmark,20033,https://www.hltv.org/stats/players/20033/maze,Maze,0.79,551,0.08,0.10,380,263
7905,0.08,0.83,56.9,1.2,41.5%,0.50,55.7%,0.56,0.47,4,-,Sweden,13544,https://www.hltv.org/stats/players/13544/morran,MORRAN,0.64,88,0.09,0.08,73,41
7906,0.45,0.70,127.5,14.1,48.0%,2.14,95.0%,1.79,1.25,1,-,United States,10893,https://www.hltv.org/stats/players/10893/get-paperboyd,get_PAPERBOYd,1.87,20,0.10,0.10,14,25
7907,0.18,0.81,81.4,3.8,50.0%,1.07,62.3%,0.84,0.68,3,-,United States,10899,https://www.hltv.org/stats/players/10899/sharp,sharp,0.97,77,0.05,0.12,62,52
7908,0.10,0.75,68.8,2.2,50.8%,0.86,67.5%,0.80,0.60,8,19,Bulgaria,18699,https://www.hltv.org/stats/players/18699/expr4ind,Expr4ind,0.91,197,0.12,0.09,148,118
7909,0.16,0.70,67.4,5.1,35.9%,0.82,67.3%,0.84,0.59,380,33,Finland,1964,https://www.hltv.org/stats/players/1964/twista,Twista,0.85,9970,0.09,0.09,7012,5863
7910,0.15,0.63,64.3,1.2,55.6%,0.85,72.2%,0.90,0.57,7,20,Georgia,17665,https://www.hltv.org/stats/players/17665/focus,focus,0.98,158,0.10,0.13,100,90
7911,0.11,0.72,64.7,1.5,46.7%,0.71,68.7%,0.80,0.57,5,-,Brazil,17332,https://www.hltv.org/stats/players/17332/depxx,depxx,0.87,131,0.24,0.18,94,75
7912,0.08,0.90,65.1,3.7,45.9%,0.44,54.9%,0.58,0.52,4,-,Colombia,18653,https://www.hltv.org/stats/players/18653/alex,Alex,0.60,71,0.10,0.03,64,37
7913,0.11,0.69,76.9,3.1,30.6%,1.12,70.9%,1.07,0.74,43,23,Malaysia,15930,https://www.hltv.org/stats/players/15930/hiqa1,hiqa1,1.10,1167,0.10,0.10,800,860
7914,0.13,0.70,81.6,2.1,40.2%,1.21,69.7%,1.13,0.79,10,21,Laos,18374,https://www.hltv.org/stats/players/18374/t0m,t0m,1.13,208,0.12,0.12,145,164
7915,0.15,0.76,71.0,2.8,57.8%,0.83,61.5%,0.76,0.58,3,-,China,11187,https://www.hltv.org/stats/players/11187/bryan,Bryan,0.87,78,0.08,0.09,59,45
7916,0.12,1.00,46.6,0.0,55.6%,0.57,35.3%,0.26,0.26,2,19,Russia,19242,https://www.hltv.org/stats/players/19242/ketchappik,Ketchappik,0.38,34,0.00,0.18,34,9
7917,0.14,0.78,65.0,7.2,41.7%,0.57,57.1%,0.63,0.49,2,-,Denmark,10711,https://www.hltv.org/stats/players/10711/inov,inov,0.70,49,0.08,0.06,38,24
7918,0.12,0.80,-,-,59.2%,-,-,0.87,0.70,4,-,Russia,7790,https://www.hltv.org/stats/players/7790/bander,bANder,0.88,102,-,-,82,71
7919,0.08,0.80,65.0,3.7,49.1%,0.85,62.6%,0.76,0.61,7,20,Belarus,18329,https://www.hltv.org/stats/players/18329/slooky,SlooKy,0.82,174,0.10,0.07,140,106
7920,0.14,0.74,65.3,1.8,29.4%,0.84,63.0%,0.75,0.55,13,24,Indonesia,14921,https://www.hltv.org/stats/players/14921/vostok,vostok,0.85,308,0.10,0.09,228,170
7921,0.08,0.75,64.8,1.4,34.8%,1.11,58.5%,0.84,0.63,6,-,Norway,16387,https://www.hltv.org/stats/players/16387/aaseng,AASENG,0.90,147,0.09,0.07,110,92
7922,0.14,0.81,66.7,3.7,36.4%,0.68,59.4%,0.64,0.52,23,27,Sweden,15713,https://www.hltv.org/stats/players/15713/kalle,KALLE,0.74,557,0.06,0.09,453,291
7923,0.14,0.71,74.4,3.2,66.4%,0.99,70.6%,0.94,0.67,35,18,United States,19897,https://www.hltv.org/stats/players/19897/slugy,Slugy,1.02,890,0.15,0.13,635,595
7924,0.19,0.67,-,-,40.6%,-,-,1.07,0.71,9,-,Sweden,1427,https://www.hltv.org/stats/players/1427/godlike,godlike,1.02,224,-,-,150,160
7925,0.10,0.76,57.9,1.7,51.7%,0.65,62.9%,0.69,0.53,128,20,Australia,15545,https://www.hltv.org/stats/players/15545/breaker,breaker,0.76,3084,0.11,0.12,2340,1622
7926,0.13,0.72,-,-,43.9%,-,-,0.94,0.68,18,-,Germany,4922,https://www.hltv.org/stats/players/4922/kumi,kumi,0.95,435,-,-,313,294
7927,0.13,0.69,-,-,40.4%,-,-,0.94,0.65,32,-,Denmark,7487,https://www.hltv.org/stats/players/7487/isenbo,isenbo,0.96,815,-,-,563,527
7928,0.07,0.66,-,-,30.6%,-,-,0.84,0.56,4,-,France,7836,https://www.hltv.org/stats/players/7836/nad,Nad,0.84,88,-,-,58,49
7929,0.12,0.78,68.8,2.2,51.5%,0.84,59.3%,0.76,0.59,16,32,Philippines,9604,https://www.hltv.org/stats/players/9604/vins,vins,0.83,396,0.07,0.07,308,235
7930,0.08,0.91,52.2,2.9,62.5%,0.59,54.1%,0.48,0.43,3,24,Serbia,19498,https://www.hltv.org/stats/players/19498/mamba,Mamba,0.57,74,0.08,0.08,67,32
7931,0.12,0.90,59.5,2.2,38.9%,0.51,52.5%,0.50,0.45,2,26,United States,15160,https://www.hltv.org/stats/players/15160/nex,NEX,0.58,40,0.03,0.12,36,18
7932,0.05,0.90,-,-,28.6%,-,-,0.39,0.35,1,-,Korea,10082,https://www.hltv.org/stats/players/10082/ke1vin,Ke1vin,0.37,20,-,-,18,7
7933,0.14,0.68,65.7,3.4,57.5%,0.86,70.7%,0.87,0.59,20,21,Kazakhstan,18102,https://www.hltv.org/stats/players/18102/exebatya,exebatya,0.95,543,0.10,0.10,367,318
7934,0.14,0.77,79.3,3.5,48.5%,1.06,66.8%,0.88,0.67,23,-,Brazil,19150,https://www.hltv.org/stats/players/19150/paiva,paiva,0.99,576,0.06,0.09,443,388
7935,0.08,0.72,56.2,0.8,100.0%,0.48,64.0%,0.50,0.36,1,-,Bangladesh,14858,https://www.hltv.org/stats/players/14858/pain,PaiN,0.73,25,0.12,0.04,18,9
7936,0.07,0.63,56.4,2.6,45.9%,0.91,63.7%,0.93,0.58,7,19,Argentina,19089,https://www.hltv.org/stats/players/19089/vlad,vlad,0.90,190,0.08,0.09,120,111
7937,0.16,0.72,85.0,5.3,46.0%,1.21,71.7%,1.04,0.75,72,19,Mongolia,20194,https://www.hltv.org/stats/players/20194/blitz,bLitz,1.15,1925,0.12,0.12,1393,1451
7938,0.05,0.92,82.3,2.3,46.4%,0.81,60.5%,0.80,0.74,2,27,Brazil,19557,https://www.hltv.org/stats/players/19557/shino,Shino,0.87,38,0.08,0.13,35,28
7939,0.14,0.86,-,-,26.3%,-,-,0.76,0.66,1,-,Finland,10468,https://www.hltv.org/stats/players/10468/oskaren,oskareN,0.76,29,-,-,25,19
7940,0.14,0.86,59.7,3.3,56.7%,0.48,67.8%,0.59,0.51,3,-,United States,18444,https://www.hltv.org/stats/players/18444/beefalo,beefalo,0.68,59,0.08,0.08,51,30
7941,0.26,0.78,86.2,5.6,80.0%,0.81,60.9%,0.83,0.65,1,28,Sweden,19670,https://www.hltv.org/stats/players/19670/artolegendo,aRTOLEGENDO,0.94,23,0.13,0.09,18,15
7942,0.18,0.88,57.4,2.8,55.0%,0.49,46.9%,0.47,0.41,2,-,Mongolia,11712,https://www.hltv.org/stats/players/11712/sagemode,Sagemode,0.58,49,0.08,0.14,43,20
7943,0.11,0.75,54.1,1.5,50.8%,0.58,66.7%,0.66,0.49,4,26,Korea,13074,https://www.hltv.org/stats/players/13074/timon,timon,0.76,120,0.09,0.09,90,59
7944,0.18,0.78,-,-,53.3%,-,-,0.43,0.33,2,-,Finland,7533,https://www.hltv.org/stats/players/7533/qump,quMp,0.49,45,-,-,35,15
7945,0.11,0.84,57.6,3.3,62.7%,0.76,53.9%,0.58,0.49,13,24,Australia,18018,https://www.hltv.org/stats/players/18018/deezy,Deezy,0.67,306,0.08,0.12,257,150
7946,0.09,0.79,52.0,1.5,29.7%,0.82,40.9%,0.67,0.53,7,28,Croatia,8440,https://www.hltv.org/stats/players/8440/gr4vity,Gr4vity,0.69,171,0.09,0.16,135,91
7947,0.15,0.73,80.3,1.8,48.3%,1.15,69.6%,1.02,0.74,17,26,Brazil,9238,https://www.hltv.org/stats/players/9238/fly,fly,1.04,436,0.12,0.10,318,323
7948,0.11,0.90,60.2,1.2,53.6%,0.43,54.0%,0.49,0.44,3,-,Denmark,16733,https://www.hltv.org/stats/players/16733/d0kz,d0kz,0.59,63,0.05,0.10,57,28
7949,0.11,0.72,74.6,4.2,38.3%,1.07,64.4%,0.99,0.71,15,22,Denmark,17608,https://www.hltv.org/stats/players/17608/noldern,NolderN,1.00,433,0.09,0.09,311,308
